row_number,NDVI,Pred_Veg,geometry,latitude,longitude,area,centroid_latitude,centroid_longitude
1002,0.718909,Fen,"POLYGON Z ((464829.8940000003 7194473.535100002 0, 464814.29399999976 7194473.535100002 0, 464809.0939999996 7194473.535100002 0, 464809.0939999996 7194478.735100001 0, 464814.29399999976 7194478.735100001 0, 464814.29399999976 7194494.335099999 0, 464819.49399999995 7194494.335099999 0, 464835.0939999996 7194494.335099999 0, 464835.0939999996 7194489.1351 0, 464840.29399999976 7194489.1351 0, 464840.29399999976 7194478.735100001 0, 464829.8940000003 7194478.735100001 0, 464829.8940000003 7194473.535100002 0))",,,486.7199999331683,7194483.9351,464824.9828888886
1003,0.662583,Evergreen Forest,"POLYGON Z ((464439.8940000003 7194483.9351 0, 464439.8940000003 7194478.735100001 0, 464434.69400000013 7194478.735100001 0, 464434.69400000013 7194483.9351 0, 464429.49399999995 7194483.9351 0, 464429.49399999995 7194489.1351 0, 464439.8940000003 7194489.1351 0, 464439.8940000003 7194483.9351 0))",,,81.11999999128282,7194484.801766667,464435.5606666669
1004,0.708302,Shrubland,"POLYGON Z ((464528.29399999976 7194473.535100002 0, 464528.29399999976 7194478.735100001 0, 464517.8940000003 7194489.1351 0, 464512.69400000013 7194489.1351 0, 464512.69400000013 7194494.335099999 0, 464528.29399999976 7194494.335099999 0, 464533.49399999995 7194483.9351 0, 464538.69400000013 7194483.9351 0, 464538.69400000013 7194473.535100002 0, 464533.49399999995 7194473.535100002 0, 464528.29399999976 7194473.535100002 0))",,,270.399999961257,7194484.888433333,464527.51400000014
1005,0.704944,Evergreen Forest,"POLYGON Z ((464554.29399999976 7194478.735100001 0, 464549.0939999996 7194478.735100001 0, 464549.0939999996 7194483.9351 0, 464538.69400000013 7194483.9351 0, 464538.69400000013 7194489.1351 0, 464543.8940000003 7194489.1351 0, 464543.8940000003 7194509.9351 0, 464543.8940000003 7194515.1351 0, 464549.0939999996 7194515.1351 0, 464549.0939999996 7194509.9351 0, 464564.69400000013 7194494.335099999 0, 464569.8940000003 7194494.335099999 0, 464569.8940000003 7194489.1351 0, 464575.0939999996 7194489.1351 0, 464575.0939999996 7194483.9351 0, 464569.8940000003 7194483.9351 0, 464564.69400000013 7194483.9351 0, 464559.49399999995 7194483.9351 0, 464559.49399999995 7194478.735100001 0, 464554.29399999976 7194478.735100001 0))",,,608.3999999491498,7194493.0639888905,464554.29399999994
1006,0.67865,Evergreen Forest,"POLYGON Z ((464601.0939999996 7194483.9351 0, 464590.69400000013 7194483.9351 0, 464590.69400000013 7194489.1351 0, 464601.0939999996 7194489.1351 0, 464601.0939999996 7194483.9351 0))",,,54.07999998934567,7194486.535099999,464595.89399999985
1007,0.670933,Evergreen Forest,"POLYGON Z ((464627.0939999996 7194473.535100002 0, 464616.69400000013 7194473.535100002 0, 464606.29399999976 7194473.535100002 0, 464606.29399999976 7194483.9351 0, 464606.29399999976 7194489.1351 0, 464616.69400000013 7194489.1351 0, 464616.69400000013 7194494.335099999 0, 464621.8940000003 7194494.335099999 0, 464621.8940000003 7194478.735100001 0, 464627.0939999996 7194478.735100001 0, 464627.0939999996 7194473.535100002 0))",,,297.4399999631941,7194481.807827273,464615.512181818
1008,0.754866,Shrubland,"POLYGON Z ((464647.8940000003 7194473.535100002 0, 464647.8940000003 7194478.735100001 0, 464647.8940000003 7194483.9351 0, 464653.0939999996 7194483.9351 0, 464653.0939999996 7194489.1351 0, 464658.29399999976 7194489.1351 0, 464658.29399999976 7194483.9351 0, 464658.29399999976 7194478.735100001 0, 464663.49399999995 7194478.735100001 0, 464663.49399999995 7194473.535100002 0, 464658.29399999976 7194473.535100002 0, 464647.8940000003 7194473.535100002 0))",,,162.2399999728799,7194479.601766668,464654.8273333334
1009,0.69531,Fen,"POLYGON Z ((464710.29399999976 7194478.735100001 0, 464710.29399999976 7194473.535100002 0, 464705.0939999996 7194473.535100002 0, 464699.8940000003 7194473.535100002 0, 464699.8940000003 7194478.735100001 0, 464694.69400000013 7194478.735100001 0, 464689.49399999995 7194478.735100001 0, 464689.49399999995 7194483.9351 0, 464679.0939999996 7194483.9351 0, 464679.0939999996 7194494.335099999 0, 464694.69400000013 7194494.335099999 0, 464694.69400000013 7194489.1351 0, 464699.8940000003 7194489.1351 0, 464699.8940000003 7194483.9351 0, 464710.29399999976 7194483.9351 0, 464710.29399999976 7194478.735100001 0))",,,351.5199999525397,7194484.535100001,464694.4939999997
1010,0.722429,Fen,"POLYGON Z ((464757.0939999996 7194473.535100002 0, 464751.8940000003 7194473.535100002 0, 464736.29399999976 7194473.535100002 0, 464736.29399999976 7194478.735100001 0, 464731.0939999996 7194478.735100001 0, 464731.0939999996 7194483.9351 0, 464731.0939999996 7194489.1351 0, 464741.49399999995 7194489.1351 0, 464751.8940000003 7194489.1351 0, 464751.8940000003 7194478.735100001 0, 464757.0939999996 7194478.735100001 0, 464757.0939999996 7194473.535100002 0))",,,324.4799999602884,7194481.335100002,464743.2273333331
1011,0.709684,Fen,"POLYGON Z ((464772.69400000013 7194489.1351 0, 464772.69400000013 7194483.9351 0, 464762.29399999976 7194483.9351 0, 464762.29399999976 7194489.1351 0, 464772.69400000013 7194489.1351 0))",,,54.07999999418855,7194486.535099999,464767.49399999995
1012,0.729408,Fen,"POLYGON Z ((464855.8940000003 7194483.9351 0, 464855.8940000003 7194478.735100001 0, 464850.69400000013 7194478.735100001 0, 464840.29399999976 7194478.735100001 0, 464840.29399999976 7194489.1351 0, 464850.69400000013 7194489.1351 0, 464850.69400000013 7194483.9351 0, 464855.8940000003 7194483.9351 0))",,,135.19999998547135,7194483.415100001,464847.05400000006
1013,0.762201,Shrubland,"POLYGON Z ((464876.69400000013 7194478.735100001 0, 464861.0939999996 7194478.735100001 0, 464861.0939999996 7194483.9351 0, 464866.29399999976 7194483.9351 0, 464866.29399999976 7194489.1351 0, 464881.8940000003 7194489.1351 0, 464881.8940000003 7194483.9351 0, 464876.69400000013 7194483.9351 0, 464876.69400000013 7194478.735100001 0))",,,162.23999998256568,7194483.935099999,464871.4939999999
1014,0.70681,Evergreen Forest,"POLYGON Z ((464413.8940000003 7194473.535100002 0, 464413.8940000003 7194489.1351 0, 464419.0939999996 7194489.1351 0, 464419.0939999996 7194483.9351 0, 464424.29399999976 7194483.9351 0, 464429.49399999995 7194483.9351 0, 464434.69400000013 7194483.9351 0, 464434.69400000013 7194478.735100001 0, 464434.69400000013 7194473.535100002 0, 464429.49399999995 7194473.535100002 0, 464413.8940000003 7194473.535100002 0))",,,243.35999995931985,7194479.601766667,464423.42733333365
1015,0.558734,Evergreen Forest,"POLYGON Z ((464455.49399999995 7194468.335099999 0, 464445.0939999996 7194468.335099999 0, 464445.0939999996 7194483.9351 0, 464439.8940000003 7194483.9351 0, 464439.8940000003 7194489.1351 0, 464450.29399999976 7194489.1351 0, 464450.29399999976 7194483.9351 0, 464460.69400000013 7194483.9351 0, 464460.69400000013 7194478.735100001 0, 464455.49399999995 7194478.735100001 0, 464455.49399999995 7194468.335099999 0))",,,243.36000000774862,7194479.023988889,464450.00511111115
1016,0.632199,Evergreen Forest,"POLYGON Z ((464460.69400000013 7194463.1351 0, 464455.49399999995 7194463.1351 0, 464455.49399999995 7194468.335099999 0, 464455.49399999995 7194478.735100001 0, 464460.69400000013 7194478.735100001 0, 464460.69400000013 7194483.9351 0, 464465.8940000003 7194483.9351 0, 464465.8940000003 7194478.735100001 0, 464471.0939999996 7194478.735100001 0, 464476.29399999976 7194478.735100001 0, 464476.29399999976 7194473.535100002 0, 464460.69400000013 7194473.535100002 0, 464460.69400000013 7194463.1351 0))",,,189.27999999418856,7194474.649385717,464463.29399999947
1017,0.69806,Evergreen Forest,"POLYGON Z ((464497.0939999996 7194473.535100002 0, 464491.8940000003 7194473.535100002 0, 464486.69400000013 7194473.535100002 0, 464486.69400000013 7194478.735100001 0, 464491.8940000003 7194478.735100001 0, 464491.8940000003 7194483.9351 0, 464497.0939999996 7194483.9351 0, 464502.29399999976 7194483.9351 0, 464507.49399999995 7194483.9351 0, 464507.49399999995 7194473.535100002 0, 464497.0939999996 7194473.535100002 0))",,,189.27999996997414,7194478.36367143,464498.2082857144
1018,0.701676,Shrubland,"POLYGON Z ((464517.8940000003 7194457.9351 0, 464512.69400000013 7194457.9351 0, 464512.69400000013 7194473.535100002 0, 464507.49399999995 7194473.535100002 0, 464507.49399999995 7194483.9351 0, 464502.29399999976 7194483.9351 0, 464502.29399999976 7194489.1351 0, 464512.69400000013 7194489.1351 0, 464517.8940000003 7194489.1351 0, 464528.29399999976 7194478.735100001 0, 464528.29399999976 7194473.535100002 0, 464523.0939999996 7194473.535100002 0, 464523.0939999996 7194457.9351 0, 464517.8940000003 7194457.9351 0))",,,459.6799999651313,7194475.62529608,464516.3136078431
1019,0.678372,Evergreen Forest,"POLYGON Z ((464564.69400000013 7194473.535100002 0, 464564.69400000013 7194483.9351 0, 464569.8940000003 7194483.9351 0, 464569.8940000003 7194478.735100001 0, 464569.8940000003 7194473.535100002 0, 464564.69400000013 7194473.535100002 0))",,,54.07999999418855,7194478.7351,464567.2940000002
1020,0.673009,Evergreen Forest,"POLYGON Z ((464595.8940000003 7194463.1351 0, 464595.8940000003 7194468.335099999 0, 464595.8940000003 7194473.535100002 0, 464601.0939999996 7194473.535100002 0, 464601.0939999996 7194483.9351 0, 464606.29399999976 7194483.9351 0, 464606.29399999976 7194473.535100002 0, 464616.69400000013 7194473.535100002 0, 464616.69400000013 7194468.335099999 0, 464611.49399999995 7194468.335099999 0, 464611.49399999995 7194463.1351 0, 464595.8940000003 7194463.1351 0))",,,243.36000004164876,7194470.9351,464604.849555556
1021,0.724235,Shrubland,"POLYGON Z ((464679.0939999996 7194478.735100001 0, 464679.0939999996 7194473.535100002 0, 464673.8940000003 7194473.535100002 0, 464673.8940000003 7194468.335099999 0, 464668.69400000013 7194468.335099999 0, 464668.69400000013 7194473.535100002 0, 464663.49399999995 7194473.535100002 0, 464663.49399999995 7194478.735100001 0, 464658.29399999976 7194478.735100001 0, 464658.29399999976 7194483.9351 0, 464673.8940000003 7194483.9351 0, 464673.8940000003 7194478.735100001 0, 464679.0939999996 7194478.735100001 0))",,,189.27999999418853,7194477.620814287,464669.0654285717
1022,0.6944,Fen,"POLYGON Z ((464673.8940000003 7194463.1351 0, 464673.8940000003 7194468.335099999 0, 464673.8940000003 7194473.535100002 0, 464679.0939999996 7194473.535100002 0, 464679.0939999996 7194478.735100001 0, 464679.0939999996 7194483.9351 0, 464689.49399999995 7194483.9351 0, 464689.49399999995 7194478.735100001 0, 464694.69400000013 7194478.735100001 0, 464694.69400000013 7194468.335099999 0, 464689.49399999995 7194468.335099999 0, 464689.49399999995 7194463.1351 0, 464684.29399999976 7194463.1351 0, 464673.8940000003 7194463.1351 0))",,,324.48000003293157,7194472.668433335,464684.2940000001
1023,0.713773,Fen,"POLYGON Z ((464793.49399999995 7194457.9351 0, 464788.29399999976 7194457.9351 0, 464772.69400000013 7194457.9351 0, 464772.69400000013 7194463.1351 0, 464767.49399999995 7194463.1351 0, 464767.49399999995 7194468.335099999 0, 464757.0939999996 7194468.335099999 0, 464757.0939999996 7194473.535100002 0, 464757.0939999996 7194478.735100001 0, 464751.8940000003 7194478.735100001 0, 464751.8940000003 7194489.1351 0, 464762.29399999976 7194489.1351 0, 464762.29399999976 7194483.9351 0, 464772.69400000013 7194483.9351 0, 464777.8940000003 7194483.9351 0, 464777.8940000003 7194473.535100002 0, 464783.0939999996 7194473.535100002 0, 464783.0939999996 7194468.335099999 0, 464793.49399999995 7194468.335099999 0, 464793.49399999995 7194457.9351 0))",,,675.9999999999998,7194472.391099998,464771.7579999996
1024,0.710763,Fen,"POLYGON Z ((464783.0939999996 7194473.535100002 0, 464777.8940000003 7194473.535100002 0, 464777.8940000003 7194483.9351 0, 464772.69400000013 7194483.9351 0, 464772.69400000013 7194489.1351 0, 464783.0939999996 7194489.1351 0, 464783.0939999996 7194483.9351 0, 464788.29399999976 7194483.9351 0, 464788.29399999976 7194478.735100001 0, 464783.0939999996 7194478.735100001 0, 464783.0939999996 7194473.535100002 0))",,,135.19999997094274,7194482.375100001,464780.49399999995
1025,0.687681,Shrubland,"POLYGON Z ((464554.29399999976 7194478.735100001 0, 464554.29399999976 7194468.335099999 0, 464549.0939999996 7194468.335099999 0, 464538.69400000013 7194468.335099999 0, 464538.69400000013 7194473.535100002 0, 464538.69400000013 7194483.9351 0, 464549.0939999996 7194483.9351 0, 464549.0939999996 7194478.735100001 0, 464554.29399999976 7194478.735100001 0))",,,216.32000002034005,7194475.4851,464545.8440000003
1026,0.677147,Evergreen Forest,"POLYGON Z ((464564.69400000013 7194468.335099999 0, 464554.29399999976 7194468.335099999 0, 464554.29399999976 7194478.735100001 0, 464559.49399999995 7194478.735100001 0, 464559.49399999995 7194483.9351 0, 464564.69400000013 7194483.9351 0, 464564.69400000013 7194473.535100002 0, 464564.69400000013 7194468.335099999 0))",,,135.2000000242144,7194475.0951000005,464560.01399999985
1027,0.69243,Evergreen Forest,"POLYGON Z ((464590.69400000013 7194463.1351 0, 464585.49399999995 7194463.1351 0, 464575.0939999996 7194478.735100001 0, 464569.8940000003 7194478.735100001 0, 464569.8940000003 7194483.9351 0, 464575.0939999996 7194483.9351 0, 464575.0939999996 7194489.1351 0, 464580.29399999976 7194489.1351 0, 464580.29399999976 7194483.9351 0, 464590.69400000013 7194483.9351 0, 464601.0939999996 7194483.9351 0, 464601.0939999996 7194473.535100002 0, 464595.8940000003 7194473.535100002 0, 464595.8940000003 7194468.335099999 0, 464590.69400000013 7194468.335099999 0, 464590.69400000013 7194463.1351 0))",,,432.63999999709426,7194476.947600001,464586.63149999996
1028,0.741513,Evergreen Forest,"POLYGON Z ((464632.29399999976 7194478.735100001 0, 464637.49399999995 7194478.735100001 0, 464637.49399999995 7194473.535100002 0, 464627.0939999996 7194473.535100002 0, 464627.0939999996 7194478.735100001 0, 464632.29399999976 7194478.735100001 0))",,,54.07999999418855,7194476.135100002,464632.29399999976
1029,0.711706,Fen,"POLYGON Z ((464736.29399999976 7194463.1351 0, 464725.8940000003 7194463.1351 0, 464725.8940000003 7194468.335099999 0, 464710.29399999976 7194468.335099999 0, 464705.0939999996 7194468.335099999 0, 464705.0939999996 7194473.535100002 0, 464710.29399999976 7194473.535100002 0, 464710.29399999976 7194478.735100001 0, 464720.69400000013 7194478.735100001 0, 464720.69400000013 7194473.535100002 0, 464736.29399999976 7194473.535100002 0, 464736.29399999976 7194468.335099999 0, 464736.29399999976 7194463.1351 0))",,,270.40000007748597,7194470.9351,464721.7339999992
1030,0.733962,Fen,"POLYGON Z ((464845.49399999995 7194468.335099999 0, 464829.8940000003 7194468.335099999 0, 464829.8940000003 7194473.535100002 0, 464829.8940000003 7194478.735100001 0, 464840.29399999976 7194478.735100001 0, 464850.69400000013 7194478.735100001 0, 464850.69400000013 7194468.335099999 0, 464845.49399999995 7194468.335099999 0))",,,216.32000004455446,7194473.5351,464840.2940000002
1031,0.701891,Evergreen Forest,"POLYGON Z ((464445.0939999996 7194468.335099999 0, 464439.8940000003 7194468.335099999 0, 464439.8940000003 7194463.1351 0, 464434.69400000013 7194463.1351 0, 464434.69400000013 7194468.335099999 0, 464429.49399999995 7194468.335099999 0, 464429.49399999995 7194473.535100002 0, 464434.69400000013 7194473.535100002 0, 464434.69400000013 7194478.735100001 0, 464439.8940000003 7194478.735100001 0, 464439.8940000003 7194483.9351 0, 464445.0939999996 7194483.9351 0, 464445.0939999996 7194468.335099999 0))",,,189.28000002324583,7194473.163671427,464438.77971428505
1032,0.708158,Evergreen Forest,"POLYGON Z ((464637.49399999995 7194468.335099999 0, 464637.49399999995 7194463.1351 0, 464632.29399999976 7194463.1351 0, 464632.29399999976 7194457.9351 0, 464616.69400000013 7194457.9351 0, 464611.49399999995 7194457.9351 0, 464611.49399999995 7194463.1351 0, 464611.49399999995 7194468.335099999 0, 464616.69400000013 7194468.335099999 0, 464616.69400000013 7194473.535100002 0, 464627.0939999996 7194473.535100002 0, 464637.49399999995 7194473.535100002 0, 464637.49399999995 7194468.335099999 0))",,,351.520000025183,7194465.7351,464624.49400000053
1033,0.712615,Evergreen Forest,"POLYGON Z ((464653.0939999996 7194468.335099999 0, 464653.0939999996 7194463.1351 0, 464642.69400000013 7194463.1351 0, 464642.69400000013 7194468.335099999 0, 464637.49399999995 7194468.335099999 0, 464637.49399999995 7194473.535100002 0, 464642.69400000013 7194473.535100002 0, 464642.69400000013 7194478.735100001 0, 464647.8940000003 7194478.735100001 0, 464647.8940000003 7194473.535100002 0, 464647.8940000003 7194468.335099999 0, 464653.0939999996 7194468.335099999 0))",,,135.2000000193715,7194469.895100001,464645.2939999994
1034,0.73669,Fen,"POLYGON Z ((464658.29399999976 7194473.535100002 0, 464658.29399999976 7194468.335099999 0, 464653.0939999996 7194468.335099999 0, 464647.8940000003 7194468.335099999 0, 464647.8940000003 7194473.535100002 0, 464658.29399999976 7194473.535100002 0))",,,54.08000002808869,7194470.9351,464653.094
1035,0.736944,Shrubland,"POLYGON Z ((464658.29399999976 7194447.535100002 0, 464658.29399999976 7194452.735100001 0, 464653.0939999996 7194452.735100001 0, 464653.0939999996 7194457.9351 0, 464653.0939999996 7194463.1351 0, 464653.0939999996 7194468.335099999 0, 464658.29399999976 7194468.335099999 0, 464658.29399999976 7194473.535100002 0, 464663.49399999995 7194473.535100002 0, 464663.49399999995 7194457.9351 0, 464668.69400000013 7194457.9351 0, 464668.69400000013 7194447.535100002 0, 464658.29399999976 7194447.535100002 0))",,,270.39999999031426,7194458.975100001,464660.37399999984
